OK,Court ID,Court Name,Fixed Court Name,Court Name Abbreviation,Fixed Court Name Abbreviation,Count,Jurisdiction,Fixed Jurisdiction,First Date,Last Date,Example Case ID,Example Case
x,14301,Dade County Property Appraisal Adjustment Board,,Dade Cty. Property Appraisal Adjustment Board,,3,Florida,,1982-08-31,1989-01-18,2007587,View example
x,16668,Dade County Property Appraisal Board,,Dade Cty. Property Appraisal Board,,3,Florida,,1984-02-07,1988-01-22,2017059,View example
x,16662,Dade County Small Claims Court,,Dade Cty. Small Cl. Ct.,,41,Florida,,1962-12-14,1972-05-18,1988360,View example
x,18111,Dakota Territorial Court,,Dakota Terr. Ct.,,1,United States,,1874-02-01,1874-02-01,6107123,View example
x,15759,Danville Circuit Court,,Danville Cir. Ct.,,19,Virginia,,1985-08-12,2011-04-26,3780094,View example
x,13084,Darke Circuit Court,,Darke Cir. Ct.,,17,Ohio,,1885-11-01,1912-12-11,1616504,View example
x,13540,Darke County Circuit Court,,Darke Cty. Cir. Ct.,,5,Ohio,,1895-05-01,1912-12-11,1505053,View example
x,21552,Darke County Court,,Darke Cty. Ct.,,1,Ohio,,1999-03-30,1999-03-30,6711373,View example
x,10957,Darke County Court of Common Pleas,,Darke Cty. C.P.,,21,Ohio,,1897-01-01,2003-02-10,888118,View example
x,11024,Darke County Court of Common Pleas,10957,Ohio C.P.,,4,Ohio,,1903-01-21,1909-12-01,889483,View example
x,12464,Darke County Court of Common Pleas,10957,Darke Cty. Prob. Ct.,,1,Ohio,,1897-01-01,1897-01-01,1526482,View example
x,18967,Darke County Court of Common Pleas,10957,Darke County C.P.,,2,Ohio,,1905-02-13,1905-06-13,1535674,View example
x,21543,Darke County Municipal Court,,Darke Cty. Mun. Ct.,,2,Ohio,,2008-08-28,2008-08-28,6708900,View example
x,13521,Darke County Probate Court,,Darke Cty. Prob. Ct.,,1,Ohio,,1956-06-18,1956-06-18,1785804,View example
x,12979,Dauphin County Court Common Pleas,9118,Dauphin Cty. C.P.,,2,Pennsylvania,,1947-10-10,1948-04-30,1577135,View example
x,9118,Dauphin County Court of Common Pleas,,Dauphin Cty. C.P.,,1614,Pennsylvania,,1851-09-09,2013-05-23,111065,View example
x,12184,Dauphin County Court of Common Pleas,9118,Dauph. Cty. C.P.,,5,Pennsylvania,,1933-11-02,1934-01-24,1510906,View example
x,16756,Dauphin County Court of Common Pleas,9118,Dauphin Cty. Ct. C.P.,,18,Pennsylvania,,1875-06-01,1968-10-18,1036095,View example
x,16837,Dauphin County Court of Orphans' Court,10486,Dauphin Cty. Ct. Orphans' Court,,2,Pennsylvania,,1968-09-25,1968-10-17,1704282,View example
x,12126,Dauphin County Court of Oyer and Terminer,,Dauphin Cty. Ct. Oyer & Terminer,,6,Pennsylvania,,1922-03-29,1970-11-13,1474817,View example
x,13140,Dauphin County Court of Oyer and Terminer,12126,Dauphin Ct. Oyer & Terminer,,1,Pennsylvania,,1955-11-14,1955-11-14,1617450,View example
x,9692,Dauphin County Court of Quarter Sessions,,Dauphin Cty. Ct. Quarter Sess.,,152,Pennsylvania,,1811-02-04,1969-02-10,351060,View example
x,12120,Dauphin County Court of Quarter Sessions,9692,Dauph. Cty. Ct. Quarter Sess.,,8,Pennsylvania,,1933-08-07,1934-03-12,1510889,View example
x,16824,Dauphin County Court of Quarter Sessions,9692,Dauphin County Ct. Quarter Sess.,,1,Pennsylvania,,1953-05-11,1953-05-11,1603570,View example
x,17027,Dauphin County Court of Quarter Sessions,9692,Dauphin Cty. Ct. of Quarter Sess.,,2,Pennsylvania,,1935-01-09,1935-02-15,1517792,View example
x,10486,Dauphin County Orphans' Court,,Dauphin Cty. Orphans' Ct.,,79,Pennsylvania,,1852-06-22,1988-05-05,814457,View example
x,12153,Dauphin County Orphans' Court,10486,Dauphin Orphans' Ct.,,2,Pennsylvania,,1934-03-23,1934-07-03,1513670,View example
x,16848,Dauphin County Orphans' Court,10486,Dauphin County Orphans' Ct.,,2,Pennsylvania,,1952-05-14,1953-09-24,1603532,View example
x,12050,Dauphin County Ourt of Common Pleas,9118,Dauphin Cty. C.P.,,1,Pennsylvania,,1924-10-11,1924-10-11,1479779,View example
x,16571,Dauphin County of Common Pleas,9118,Dauphin Cty. C.P.,,2,Pennsylvania,,1983-06-15,2000-06-02,1937669,View example
x,17022,Dauphin County of Orphans' Court,10486,Dauphin Cty. Orphans' Ct.,,1,Pennsylvania,,1937-02-02,1937-02-02,1527911,View example
x,14974,Daviess Circuit Court,,Daviess Cir. Ct.,,6,Kentucky,,1926-02-12,1926-03-26,4905894,View example
x,17458,Dayton City Municipal Court,,Dayton City Mun. Ct.,,2,Ohio,,1927-02-23,1947-07-15,1741369,View example
x,21535,Dayton County Municipal Court,,Dayton Cty. Mun. Ct.,,1,Ohio,,1994-10-28,1994-10-28,6714340,View example
x,10945,Dayton Municipal Court,,Dayton Mun. Ct.,,42,Ohio,,1923-04-05,1994-11-08,897120,View example
x,18170,Dayton Municipal Court,10945,Ohio Mun. Ct.,,4,Ohio,,1944-01-01,1970-11-18,1441223,View example
x,21610,De Kalb Superior Court,,De Kalb Super. Ct.,,5,Georgia,,1842-03-01,1843-03-01,6752843,View example
x,16658,De Soto County Circuit Court,,De Soto Cty. Cir. Ct.,,1,Florida,,1970-07-06,1970-07-06,2005195,View example
x,18545,DeWitt Justice Court,,DeWitt J. Ct.,,1,New York,,1995-04-06,1995-04-06,933709,View example
x,21647,Decatur Superior Court,,Decatur Super. Ct.,,1,Georgia,,1843-06-01,1843-06-01,6753221,View example
x,13094,Defiance Circuit Court,,Defiance Cir. Ct.,,21,Ohio,,1885-03-01,1901-01-01,1616552,View example
x,12093,Defiance County Circuit Court,,Defiance Cty. Cir. Ct.,,2,Ohio,,1893-01-01,1893-10-01,1499483,View example
x,10856,Defiance County Court of Common Pleas,,Defiance Cty. C.P.,,10,Ohio,,1897-06-01,1919-09-01,888056,View example
x,17250,Defiance County Court of Common Pleas,10856,Defiance County C.P.,,2,Ohio,,1920-04-30,1922-01-01,1559618,View example
x,11200,Delaware Children's Court,,Delaware Child. Ct.,,1,New York,,1949-09-09,1949-09-09,951736,View example
x,9348,Delaware Circuit Court,9976,Delaware Cir. Ct.,,4,Ohio,,1892-01-01,1903-06-01,421666,View example
x,9976,Delaware Circuit Court,,Del. Cir. Ct.,,3,Ohio,,1886-12-01,1899-12-01,1616608,View example
,23693,Delaware Circuit Court,,Del. Cir. Ct.,,6,Delaware,,1793-10-27,1815-06-01,506562,View example
x,19215,Delaware County Circuit Court,,Delaware Cty. Cir. Ct.,,5,Ohio,,1901-06-01,1915-01-01,392933,View example
x,10304,Delaware County Court,,Delaware Cty. Ct.,,7,New York,,1904-01-01,1939-07-12,737821,View example
x,16176,Delaware County Court,10304,Del. Cty. Ct.,,1,New York,,1861-09-01,1861-09-01,4614473,View example
x,13041,Delaware County Court of Appeals,,Delaware Cty. Ct. App.,,1,Ohio,,1914-04-01,1914-04-01,1597492,View example
x,9168,Delaware County Court of Common Pleas,,Del. Cty. C.P.,,888,Pennsylvania,,1903-01-26,2015-01-13,111064,View example
x,10497,Delaware County Court of Common Pleas,9168,Delaware Cty. C.P.,,160,Pennsylvania,,1811-01-01,2014-03-26,812098,View example
x,12124,Delaware County Court of Common Pleas,9168,Dela. Cty. C.P.,,4,Pennsylvania,,1933-07-12,1956-04-19,1510879,View example
x,14490,Delaware County Court of Common Pleas,18875,Delaware County C.P.,,2,Pennsylvania,,2011-01-20,2011-01-25,3843072,View example
x,16760,Delaware County Court of Common Pleas,9168,Del. Cty. Ct. C.P.,,7,Pennsylvania,,1968-01-25,2015-06-30,1704261,View example
x,17312,Delaware County Court of Common Pleas,9168,Del.Cty. C.P.,,1,Pennsylvania,,1965-06-08,1965-06-08,1689598,View example
x,18875,Delaware County Court of Common Pleas,,Delaware Cty. C.P.,Del. Cty. C.P.,84,Pennsylvania,,1874-01-01,2015-01-21,812876,View example
x,21800,Delaware County Court of Common Pleas,9168,Delaware Cty. Ct. C.P.,,1,Pennsylvania,,1885-12-07,1885-12-07,1036126,View example
,23770,Delaware County Court of Common Pleas,,Delaware Cty. C.P.,,22,Ohio,,1897-05-01,2003-01-28,888076,View example
,23960,Delaware County Court of Common Pleas,,Delaware County C.P.,,1,Ohio,,1922-07-01,1922-07-01,1561186,View example
x,17283,Delaware County Court of Common Pleas4,9168,Del. Cty. C.P.,,1,Pennsylvania,,1961-01-27,1961-01-27,1656161,View example
x,16694,Delaware County Court of Orphans' Court,12974,Delaware Cty. Orphans' Ct.,,2,Pennsylvania,,1950-09-16,1951-01-06,1591884,View example
x,12450,Delaware County Court of Oyer and Terminer,12984,Delaware Cty. Ct. Oyer & Terminer,,2,Pennsylvania,,1931-12-11,1932-12-28,1504087,View example
x,12984,Delaware County Court of Oyer and Terminer,,Delaware County Ct. Oyer & Terminer,,1,Pennsylvania,,1947-09-17,1947-09-17,1579171,View example
x,12112,Delaware County Court of Quarter Sessions,12122,Delaware Cty. Ct. Quarter Sess.,,30,Pennsylvania,,1879-12-01,1954-08-03,1036101,View example
x,12122,Delaware County Court of Quarter Sessions,,Del. Cty. Ct. Quarter Sess.,,83,Pennsylvania,,1901-12-30,1968-06-24,1483232,View example
x,16755,Delaware County Court of Quarter Sessions,12122,Del. Cty. Ct. of Quarter Sess.,,3,Pennsylvania,,1963-12-02,1964-01-24,1682294,View example
x,17052,Delaware County Court of Quarter Sessions,12122,Delaware Cty. Ct. of Quarter Sess.,,2,Pennsylvania,,1935-03-06,1935-04-01,1517824,View example
x,16252,Delaware County Delaware County,9168,Delaware Cty. C.P.,,3,Pennsylvania,,1974-04-23,1975-12-17,4571537,View example
x,16260,Delaware County Delaware County,9168,Del. Cty. C.P.,,3,Pennsylvania,,1974-10-15,1976-01-29,4572330,View example
x,16891,Delaware County Juvenile Court,,Del. Cty. Juv. Ct.,,1,Pennsylvania,,1968-08-28,1968-08-28,1704318,View example
x,12525,Delaware County Orphans' Court,12974,Delaware Cty. Orphans' Ct.,,36,Pennsylvania,,1930-04-21,1957-01-25,1497434,View example
x,12974,Delaware County Orphans' Court,,Del. Cty. Orphans' Ct.,,75,Pennsylvania,,1923-03-26,1967-03-08,1472307,View example
x,13271,Delaware County Orphans' Court,12974,Del. Cty. Orphans' Court,,1,Pennsylvania,,1961-01-12,1961-01-12,1659392,View example
x,16825,Delaware County Orphans' Court,12974,Delaware Cty. Orphans' Court,,1,Pennsylvania,,1949-03-15,1949-03-15,1582357,View example
x,16554,Delaware County of Common Pleas,9168,Delaware Cty. C.P.,,12,Pennsylvania,,1982-07-01,1983-02-08,1937601,View example
x,15607,Delaware Court Oyer and Terminer,9330,Del. Ct. Oyer & Terminer,,8,Delaware,,1892-02-05,1909-03-17,85920,View example
x,9824,Delaware Court of Chambers,,Del. Ct. Chambers,,1,Delaware,,1919-11-01,1919-11-01,422967,View example
x,9908,Delaware Court of Chancery,,Del. Ch.,,3297,Delaware,,1800-10-01,2017-10-04,456880,View example
,24291,Delaware Court of Chancery,,Del. Ch.,,2,United States,,1989-09-06,1989-09-19,7345646,View example
x,9315,Delaware Court of Common Pleas,,Del. C.P.,,275,Delaware,,1770-02-01,1920-06-17,425535,View example
x,9735,Delaware Court of Errors and Appeals,,Del.,,294,Delaware,,1788-09-01,1897-01-01,63043,View example
x,9309,Delaware Court of General Sessions,,Del. Ct. Gen. Sess.,,504,Delaware,,1836-11-01,1951-01-31,66465,View example
x,15610,Delaware Court of General Sessions,9309,Sessions Del. Ct. Gen. Sess.,,11,Delaware,,1905-04-02,1909-04-14,85927,View example
x,9855,Delaware Court of Oyer & Terminer,9330,Del. Ct. Oyer & Terminer,,7,Delaware,,1933-10-10,1935-05-22,433493,View example
x,9330,Delaware Court of Oyer and Terminer,,Del. Ct. Oyer & Terminer,,96,Delaware,,1794-04-01,1950-02-03,66466,View example
,23064,Delaware Court of Quarter Sessions,,Del. Ct. Quarter Sess.,,101,Delaware,,1793-02-07,1831-04-19,503203,View example
,23587,Delaware Court of the Judiciary,,Del. Ct. Jud.,,2,Delaware,,1989-10-27,1989-11-16,7358163,View example
x,19409,Delaware District Court,,Del. Dist. Ct.,,1,Delaware,,1818-01-01,1818-01-01,1268370,View example
x,20106,Delaware Family Court,,Del. Fam. Ct.,,175,Delaware,,1977-06-07,2015-06-03,6852928,View example
x,9951,Delaware Orphans' Court,,Del. Orphans' Ct.,,35,Delaware,,1827-07-10,1968-12-06,75612,View example
x,15615,Delaware Orphans' Court,9951,Del. Orphans'. Ct.,,2,Delaware,,1906-09-01,1908-09-02,85966,View example
x,15671,Delaware Orphans' Court,9951,Del Orphans' Ct.,,4,Delaware,,1952-01-04,1955-08-11,454318,View example
x,23546,Delaware Orphans' Court,9951,Del. Orphan's Ct.,,5,Delaware,,1947-10-04,1948-11-26,1869194,View example
x,23059,Delaware Orphans’ Court,9951,Del. Orphans’ Ct.,,104,Delaware,,1771-02-01,1970-01-06,457838,View example
x,23063,Delaware Orphans’ Court,9951,Del.,,1,Delaware,,1950-05-05,1950-05-05,493158,View example
x,9286,Delaware Superior Court,,Del. Super. Ct.,,5118,Delaware,,1832-01-01,2018-02-21,63045,View example
x,15498,Delaware Superior Court,9286,Del. Super Ct.,,63,Delaware,,1902-05-02,1908-02-13,83421,View example
x,15529,Delaware Superior Court,9286,Del.,,1,Delaware,,1961-08-24,1961-08-24,1781787,View example
x,23589,Delaware Superior Court,9286,Del. Ch.,,2,Delaware,,1987-01-13,1987-10-09,7885960,View example
x,13468,Delaware Superior Court and Orphans' Court,,Del. Super. Ct. & Orphans' Ct.,,1,Delaware,,1959-04-16,1959-04-16,1783719,View example
x,9322,Delaware Supreme Court,,Del.,,6537,Delaware,,1792-08-01,2018-01-16,73775,View example
x,15499,Delaware Supreme Court,9322,Del. Sup. Ct.,,44,Delaware,,1905-01-18,1956-04-16,80822,View example
x,24299,Delaware Supreme Court,9322,Del.,,8,United States,,1996-07-31,1996-08-29,7860792,View example
x,20822,Delta County Circuit Court,,Delta Cty. Cir. Ct.,,2,Michigan,,1870-09-01,1870-09-01,6052294,View example
x,22942,Denver Superior Court,,Denver Super. Ct.,,8,Colorado,,1883-06-01,1883-11-26,12129301,View example
x,22928,Department of Interior,,Dep't of Interior,,5,United States,,1880-04-17,1883-03-26,12123976,View example
x,23597,Department of Interior,22928,Dep’t of Interior,,1,United States,,1882-02-28,1882-02-28,12138368,View example
x,11671,Depew Justice Court,,Depew J. Ct.,,1,New York,,1968-05-25,1968-05-25,1192482,View example
x,23002,Deschutes County Circuit Court,,Deschutes Cty. Cir. Ct.,,6,Oregon,,2016-05-18,2016-07-20,12166209,View example
x,16044,Detroit Recorder's Court,,Detroit Recorder's Ct.,,2,Michigan,,1880-05-01,1883-08-18,2240319,View example
x,16033,Detroit Superior Court,,Detroit Super. Ct.,,12,Michigan,,1876-07-01,1883-10-01,2240282,View example
x,13894,Dewitt Town Court,,Dewitt Town Ct.,,1,New York,,1977-03-22,1977-03-22,1902570,View example
x,15771,Dickenson County Circuit Court,,Dickenson Cty. Cir. Ct.,,8,Virginia,,1958-06-09,2015-09-15,3784451,View example
x,21795,Dickinson Justice Court,,Dickinson J. Ct.,,1,New York,,2000-09-26,2000-09-26,1140380,View example
x,21657,Dinwiddie County Circuit Court,,Dinwiddie Cty. Cir. Ct.,,3,Virginia,,2015-12-18,2016-03-16,6772938,View example
x,9140,Disciplinary Board of the Supreme Court of Pennsylvania,,Pa. Disciplinary Bd.,,683,Pennsylvania,,1976-11-29,2015-03-17,29888,View example
x,14936,Disciplinary Board of the Supreme Court of Pensylvania,9140,Pa. Disciplinary Bd.,,9,Pennsylvania,,1981-06-24,2005-05-12,2877369,View example
x,14804,Distrct Court of Appeal of the State of California,,Cal. Dist. Ct. App.,,1,California,,1947-02-27,1947-02-27,4457313,View example
x,19276,District Court,,N.Y. Dist. Ct.,,1,New York,,1824-07-01,1824-07-01,1271061,View example
x,15213,District Court Bergen County,,Bergen Cty. Dist. Ct.,,1,New Jersey,,1980-07-30,1980-07-30,293183,View example
x,10034,District Court Middlesex County,,Middlesex County District Court,,1,New Jersey,,1968-03-08,1968-03-08,305398,View example
x,19406,District Court United States,,U.S. Dist. Ct.,,2,New York,,1814-01-01,1818-08-01,1271046,View example
x,14796,District Court of Appeal,9209,Cal. Dist. Ct. App.,,1,California,,1938-12-29,1938-12-29,6038510,View example
x,14537,District Court of Appeal of California,9209,Cal. Ct. App.,,1,California,,1932-04-23,1932-04-23,2211023,View example
x,9209,District Court of Appeal of the State of California,,Cal. Dist. Ct. App.,,50563,California,,1837-06-25,2015-05-21,310028,View example
x,14608,District Court of Appeal of the State of California,9209,Cal. Dis. Ct. App.,,146,California,,1952-01-29,1952-03-24,2232639,View example
x,14632,District Court of Appeal of the State of California,9209,Cal. App. Dep't Super. Ct.,,2,California,,1933-07-07,1965-10-07,2166963,View example
x,14636,District Court of Appeal of the State of California,9209,Cal. Dist. Ct. App,,2,California,,1923-07-10,1948-10-15,2153117,View example
x,16374,District Court of Appeal of the State of California,9209,Cal. Dist. Ct. App.1,,1,California,,1932-02-24,1932-02-24,2214737,View example
x,14617,District Court of Appeal of the State of California0,9209,Cal. Dis. Ct. App.,,2,California,,1952-03-14,1952-03-18,2232734,View example
x,14615,District Court of Appeal of the State of Californiad,9209,Cal. Dist. Ct. App.,,2,California,,1932-05-10,1934-03-10,2210983,View example
x,16301,District Court of Appeal of the state of California,9209,Cal. Dist. Ct. App.,,130,California,,1954-12-14,1955-08-10,2190870,View example
x,15381,District Court of Bristol,,Bristol Dist. Ct.,,7,Massachusetts,,1941-05-20,1941-08-15,4032066,View example
x,15371,District Court of Central Berkshire,,Central Berkshire Dist. Ct.,,1,Massachusetts,,1941-06-16,1941-06-16,4033242,View example
x,15375,District Court of Central Middlesex,,Central Middlesex Dist. Ct.,,1,Massachusetts,,1941-05-07,1941-05-07,4032572,View example
x,15370,District Court of Chelsea,,Chelsea Dist. Ct.,,7,Massachusetts,,1941-05-07,1941-11-04,4031655,View example
x,15367,District Court of East Norfolk,,East Norfolk Dist. Ct.,,3,Massachusetts,,1941-05-05,1941-05-23,4031865,View example
x,15368,District Court of Eastern Middlesex,,Eastern Middlesex Dist. Ct.,,24,Massachusetts,,1941-05-09,1941-12-15,4031631,View example
x,15379,District Court of Eastern Norfolk,15367,Eastern Norfolk Dist. Ct.,,1,Massachusetts,,1941-05-06,1941-05-06,4032477,View example
x,15366,District Court of Essex,,Essex Dist. Ct.,,3,Massachusetts,,1941-05-26,1941-10-22,4032167,View example
x,20273,District Court of Guam,,D. Guam,,120,Guam,,1955-01-31,1980-06-19,852950,View example
x,15372,District Court of Hampshire,,Hampshire Dist. Ct.,,1,Massachusetts,,1941-06-16,1941-06-16,4031963,View example
x,15378,District Court of Lawrence,,Lawrence Dist. Ct.,,1,Massachusetts,,1941-05-09,1941-05-09,4033567,View example
x,15389,District Court of Lowell,,Lowell Dist. Ct.,,1,Massachusetts,,1941-06-06,1941-06-06,4032926,View example
x,19262,District Court of Maryland,,Md. Dist. Ct.,,1,Maryland,,1824-01-01,1824-01-01,1268366,View example
x,11879,District Court of Nassau County,,Nassau Dist. Ct.,,6,New York,,1975-03-07,1975-04-07,1287515,View example
x,15403,District Court of Natick,,Natick Dist. Ct.,,1,Massachusetts,,1941-08-11,1941-08-11,4033162,View example
